posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
253.1217,3.662284,448.1572,1,3.700196,1
305.5939,0.4131256,308.9628,0.1490784,0.4133408,0.1539307
378.9293,3.270174,247.9509,0.6000061,3.745863,0.6000061
482.6794,4.444018,361.1786,1,4.490022,1
275.1842,4.210206,383.5696,0.4899902,4.705524,0.4899902
437.4584,0.4275708,174.2762,0.1517334,0.4277934,0.1561584
318.5033,3.288347,208.8311,0.6000061,3.76668,0.6000061
315.8093,2.707646,434.0528,0.6000061,3.101508,0.6000061
272.1543,6.172685,205.5343,1,6.236586,1
493.5809,4.19857,390.9938,0.4899902,4.692519,0.4899902
213.2547,4.540176,291.4006,0.6000061,5.200603,0.6000061
406.2504,0.5661008,240.0386,0.1644592,0.5663956,0.1643829
274.7485,2.74803,272.0121,0.4899902,3.071328,0.4899902
459.8722,0.6652152,376.965,0.1362915,0.6655616,0.1429138
255.6243,2.396939,441.652,0.4900055,2.678932,0.4899902
275.1613,4.578487,270.23,1,4.625884,1
187.5227,3.065975,420.9918,0.6000061,3.511961,0.6000061
466.8819,0.5392138,286.1642,0.15271,0.5394946,0.1569519
384.0685,4.310478,389.4917,1,4.355101,1
190.2402,0.4575428,209.5394,0.1324463,0.4577811,0.1394958
285.4808,0.6888359,208.8815,0.1347046,0.6891947,0.127121
383.786,0.4436936,217.9668,0.1219788,0.4439246,0.113205
492.9705,4.691923,438.9053,0.6000061,5.374424,0.6000061
412.0769,2.494767,339.4473,0.4899902,2.78827,0.4899902
458.5611,4.217134,183.5088,0.6000061,4.830571,0.6000061
469.0699,3.635987,498.2656,0.4899902,4.06375,0.4899902
254.2931,4.227983,243.7675,1,4.27175,1
281.72,6.152156,327.1888,1,6.215844,1
408.2584,2.640394,411.9597,0.4899902,2.951028,0.4899902
349.788,4.817578,343.3492,1,4.867449,1
446.7526,3.750941,179.1703,1,3.789771,1
176.1658,0.7368441,340.6473,0.153595,0.7372279,0.1576538
217.7546,3.797086,211.3068,1,3.836394,1
211.3828,4.184327,258.6632,0.6000061,4.792992,0.6000061
351.357,3.007787,292.7399,0.4899902,3.361644,0.4899902
383.7764,3.224574,417.7587,0.6000061,3.69363,0.6000061
202.7895,3.44462,336.5245,0.6000061,3.945684,0.6000061
306.0305,0.4528784,481.583,0.1260986,0.4531142,0.1337891
329.7877,4.261675,419.8356,0.6000061,4.88159,0.6000061
428.6253,4.129096,214.5121,1,4.17184,1
467.9028,4.348606,366.4866,1,4.393623,1
367.004,0.7389968,398.178,0.1523132,0.7393816,0.1471252
279.2648,3.07526,278.2365,0.6000061,3.522595,0.6000061
318.7318,3.642639,370.9657,0.4899902,4.071185,0.4899902
236.8726,4.025095,359.8164,0.6000061,4.610596,0.6000061
282.1436,2.936069,395.0819,0.6000061,3.363158,0.6000061
376.5652,6.056815,224.6404,1,6.119515,1
473.3622,0.5367872,424.3496,0.1428223,0.5370667,0.1361694
469.165,4.010261,202.8763,0.4899902,4.482057,0.4900055
407.1189,0.5787507,292.1999,0.1422729,0.579052,0.1481628
364.6519,5.35666,223.76,1,5.412112,1
330.0967,4.501024,337.1423,0.6000061,5.155756,0.6000061
402.8929,4.544831,364.2697,0.6000061,5.205935,0.6000061
378.7245,3.658107,372.0574,0.6000061,4.190226,0.6000061
258.4075,5.438733,435.7776,1,5.495034,1
326.576,4.876468,492.1864,1,4.92695,1
242.84,3.933745,261.4446,0.4900055,4.39654,0.4899902
303.5345,4.038188,206.6461,0.4899902,4.513268,0.4900055
404.0327,2.764853,403.6053,0.6000061,3.167036,0.6000061
333.2989,0.5936085,247.1532,0.1616821,0.5939177,0.1635284
226.8492,0.459163,482.9232,0.1313477,0.4594021,0.1385193
340.835,0.7156324,297.7147,0.141449,0.716005,0.1474304
310.706,3.107839,349.7349,0.6000061,3.559913,0.6000061
198.9535,4.098762,288.2458,0.4900055,4.580968,0.4899902
218.1606,4.276591,291.4034,1,4.320862,1
349.9058,0.5375701,424.7294,0.1609802,0.53785,0.1579285
452.38,4.308383,321.766,0.4899902,4.815251,0.4899902
391.588,0.7189686,494.5851,0.1442871,0.719343,0.1498718
446.8575,3.909305,394.3618,0.4899902,4.369224,0.4899902
424.4064,5.336496,330.0808,1,5.39174,1
310.5204,4.676566,246.9416,1,4.724978,1
367.4713,3.870134,382.3168,0.4899902,4.325444,0.4899902
353.702,2.592575,425.6477,0.4899902,2.897584,0.4899902
376.9708,3.097784,376.0931,0.6000061,3.548396,0.6000061
204.1443,3.708462,169.8211,1,3.746853,1
363.2696,2.891596,360.5539,0.6000061,3.312215,0.6000061
460.5501,0.692129,217.4383,0.1369934,0.6924895,0.1296387
233.3837,4.184193,313.9765,1,4.227509,1
287.8688,0.5029531,337.1039,0.131134,0.503215,0.1231995
200.9638,0.7016747,437.9746,0.13237,0.7020401,0.1394348
244.2377,3.674864,370.5649,0.6000061,4.209421,0.6000061
226.5074,4.602879,288.1061,1,4.650528,1
211.3827,2.956579,296.2701,0.6000061,3.386652,0.6000061
246.2449,4.536489,380.3199,1,4.583451,1
279.7041,0.594923,423.2541,0.1538696,0.5952328,0.1489868
183.7704,2.668211,456.9966,0.6000061,3.056336,0.6000061
276.9294,5.171175,339.0406,1,5.224707,1
224.558,4.577988,456.2573,0.6000061,5.243915,0.6000061
247.0536,3.330639,479.423,0.4900055,3.722479,0.4899902
419.3256,4.468537,176.2723,0.6000061,5.118543,0.6000061
347.5846,0.6691576,193.5033,0.1586304,0.6695062,0.1548462
369.2067,5.668612,482.4596,1,5.727294,1
184.2188,0.6153103,227.3502,0.1486816,0.6156307,0.1536102
433.4978,4.919517,266.0974,1,4.970445,1
286.7057,6.142313,350.1674,1,6.205898,1
296.8199,3.243392,328.0127,0.6000061,3.715185,0.6000061
451.8887,5.728614,264.0366,1,5.787917,1
390.7055,3.909664,476.3142,0.4899902,4.369624,0.4899902
473.937,4.015053,274.9617,0.4899902,4.487411,0.4899902
364.3397,0.7048221,169.0826,0.1408691,0.7051891,0.1339722
346.1968,0.4428555,464.1433,0.1643066,0.4430861,0.1644897
416.9482,0.4900173,490.5941,0.1550293,0.4902725,0.158783
480.0796,0.4845811,338.3918,0.13797,0.4848335,0.1444092
495.5415,0.5450338,378.3728,0.1393433,0.5453178,0.1455994
374.9477,3.147909,401.8667,0.4899902,3.518251,0.4899902
403.7799,3.45687,277.791,0.4899902,3.86356,0.4899902
393.139,4.300099,242.3243,0.4899902,4.805994,0.4900055
344.0948,0.4780041,288.3006,0.1596375,0.478253,0.1622009
201.4429,4.344895,414.5963,1,4.389874,1
499.0526,3.995493,317.5475,0.4899902,4.46555,0.4899902
176.2228,3.003227,467.8466,0.4900055,3.356548,0.4899902
214.6727,0.5482072,222.8101,0.1477966,0.5484927,0.1528778
383.8475,0.6110771,211.7556,0.1465149,0.6113954,0.1403961
494.7527,2.884816,238.5178,0.6000061,3.304449,0.6000061
266.7123,5.896873,491.2115,1,5.957918,1
429.3255,0.7030742,406.8127,0.1633301,0.7034404,0.1643677
495.8345,4.196177,451.1538,0.4899902,4.689845,0.4899902
246.5533,2.899453,450.5764,0.6000061,3.321216,0.6000061
198.5102,3.753666,466.7831,0.4900055,4.195274,0.4899902
203.4115,3.281928,224.1194,0.6000061,3.759326,0.6000061
313.9273,0.7221066,320.9111,0.1644592,0.7224826,0.1643982
179.0985,5.452083,457.8489,1,5.508523,1
362.7715,4.53068,421.6336,0.6000061,5.189726,0.6000061
491.7935,3.620816,344.7551,0.6000061,4.14751,0.6000061
480.6446,3.520723,492.9128,1,3.557169,1
232.6795,4.02438,186.2798,0.4900055,4.497835,0.4900055
474.4438,2.955762,297.2395,0.4899902,3.303498,0.4899902
251.1771,4.027527,325.0234,1,4.069221,1
199.1978,0.5027024,251.8743,0.1644135,0.5029641,0.1634369
224.6133,6.251049,362.7485,1,6.31576,1
239.3198,4.507367,377.4553,0.6000061,5.163022,0.6000061
346.711,2.486938,375.6111,0.4899902,2.779519,0.4899902
455.7442,0.4368049,250.9382,0.145813,0.4370323,0.1511841
253.6076,0.5104452,259.2631,0.147522,0.5107111,0.1526489
269.6499,0.6143405,402.0781,0.1274414,0.6146605,0.1349792
454.4853,0.7188656,470.8347,0.1560364,0.71924,0.1516113
191.5642,4.601051,446.3902,0.6000061,5.270332,0.6000061
406.0541,4.581945,364.8774,0.6000061,5.248447,0.6000061
496.2255,3.464968,324.3013,0.4899902,3.872612,0.4899902
250.4143,3.878416,448.1378,1,3.918566,1
252.7168,3.896718,316.3249,0.4900055,4.355155,0.4899902
428.1146,3.040867,234.6973,0.6000061,3.483199,0.6000061
416.9849,0.4838588,166.6474,0.1634827,0.4841108,0.1644287
327.6434,4.298501,248.4096,1,4.342999,1
492.4161,0.4050555,413.8282,0.1629944,0.4052664,0.1642456
249.4454,3.721366,209.35,1,3.75989,1
459.2916,2.992267,427.0867,0.4899902,3.344298,0.4899902
210.6144,0.4501403,322.931,0.1626434,0.4503748,0.1602783
476.8563,4.380236,422.2454,0.4899902,4.895557,0.4899902
432.636,3.436465,249.6902,0.6000061,3.936344,0.6000061
188.8812,4.79191,244.6416,0.6000061,5.488955,0.6000061
466.9413,5.68337,385.0094,1,5.742204,1
412.7885,3.837553,371.3111,0.6000061,4.395775,0.6000061
246.4708,2.649786,232.8786,0.4900055,2.961525,0.4900055
226.9113,0.7020915,261.7185,0.1642914,0.7024571,0.1644897
299.8771,3.812062,378.4808,1,3.851525,1
341.278,0.4081616,361.7339,0.1473389,0.4083742,0.1524963
400.472,0.7114986,215.3003,0.1359863,0.7118691,0.12854
242.2474,3.172405,261.3301,0.4900055,3.545629,0.4899902
347.0815,2.721668,440.8009,0.4899902,3.041864,0.4899902
263.8506,3.103528,257.7839,0.4899902,3.468649,0.4899902
418.4236,3.608733,353.6451,0.4899902,4.03329,0.4899902
356.2247,3.815989,457.6228,0.6000061,4.371074,0.6000061
422.0825,3.306402,409.476,0.4899902,3.69539,0.4899902
271.257,0.6885399,305.9305,0.1641541,0.6888985,0.1627808
268.0917,0.5250808,469.4619,0.1244202,0.5253543,0.1322632
368.925,2.558496,266.9359,0.4899902,2.859496,0.4899902
257.2201,4.450076,348.7726,0.6000061,5.097396,0.6000061
466.852,0.4119529,481.5418,0.1568909,0.4121675,0.1602173
201.1241,3.882627,386.7411,0.4900055,4.339406,0.4899902
337.6131,4.414742,468.262,0.6000061,5.056923,0.6000061
382.719,4.405796,302.3297,1,4.451404,1
420.9522,4.347083,283.6901,0.6000061,4.979423,0.6000061
363.2139,4.136041,368.7377,1,4.178857,1
228.2852,2.930171,329.1871,0.4900055,3.274897,0.4899902
171.7475,3.471473,430.2646,1,3.507411,1
223.331,5.741774,218.4494,1,5.801212,1
454.6602,0.5397362,432.4796,0.1642456,0.5400172,0.1629944
328.3373,0.4821159,363.0182,0.1503296,0.4823669,0.1549683
471.11,0.408227,183.2994,0.1390686,0.4084395,0.131958
305.4229,0.6076263,367.7439,0.1485291,0.6079427,0.1534729
245.2645,2.813816,340.2925,0.4900055,3.144853,0.4899902
494.2043,3.930289,386.6951,0.4899902,4.392676,0.4899902
229.0134,5.090459,179.4423,1,5.143155,1
268.7841,0.7025112,190.5025,0.1546631,0.702877,0.158493
243.9969,3.26252,223.9709,0.4900055,3.646346,0.4900055
476.4092,4.336566,448.4734,0.6000061,4.967376,0.6000061
398.2272,2.714549,382.4296,0.4899902,3.033908,0.4899902
357.1483,4.310716,195.5329,0.4899902,4.817859,0.4900055
272.2892,5.601111,200.6709,1,5.659095,1
371.9544,2.391514,442.2863,0.4899902,2.672869,0.4899902
427.5595,0.6183239,486.4796,0.1456299,0.6186458,0.1393738
175.3789,3.160289,371.886,0.4900055,3.532088,0.4899902
310.5168,3.148777,473.0347,0.6000061,3.606807,0.6000061
421.3499,3.329409,183.5226,0.6000061,3.813714,0.6000061
295.3002,3.456036,207.6613,0.4899902,3.862629,0.4900055
224.0446,3.868423,378.577,0.4900055,4.323531,0.4899902
460.7087,4.776961,395.0755,1,4.826412,1
434.9215,4.523324,223.8962,1,4.57015,1
186.0835,3.163287,396.2394,0.6000061,3.623427,0.6000061
243.9848,4.865983,233.1174,0.6000061,5.573803,0.6000061
306.9113,0.6784362,357.0358,0.1642151,0.6787896,0.1629944
169.4695,4.770646,497.6707,1,4.820032,1
456.0908,2.771953,454.0417,0.6000061,3.175169,0.6000061
406.9236,4.918512,417.8929,1,4.969429,1
272.1465,4.800623,360.4824,0.6000061,5.498936,0.6000061
462.1619,2.392798,268.4133,0.4899902,2.674304,0.4899902
346.6315,4.982649,209.7109,1,5.034229,1
216.4546,5.832353,188.5495,1,5.89273,1
396.0045,0.522557,486.3511,0.1585388,0.5228292,0.1547241
286.225,3.80812,385.0631,0.6000061,4.36206,0.6000061
264.6815,4.618372,276.6362,1,4.666182,1
242.3813,3.222261,484.5316,0.6000061,3.690981,0.6000061
351.2329,3.83491,349.5465,1,3.874609,1
440.479,3.477889,490.6734,0.4899902,3.887052,0.4899902
403.0289,2.899017,424.8822,0.6000061,3.320716,0.6000061
211.9093,5.999213,343.2636,1,6.061318,1
166.8171,3.581626,421.4397,0.6000061,4.102619,0.6000061
244.2605,5.081993,407.4269,1,5.134602,1
325.0443,5.705203,241.8142,1,5.764264,1
269.0124,4.154728,459.0391,0.4899902,4.643518,0.4899902
192.0231,0.7091601,229.7267,0.1345367,0.7095295,0.1269226
266.7565,6.226612,391.5681,1,6.29107,1
285.1371,0.4957039,327.5824,0.1311646,0.495962,0.1383362
427.3459,3.821003,307.0532,0.4899902,4.270533,0.4899902
401.7429,3.26079,474.2804,0.4899902,3.644413,0.4899902
248.8748,5.282454,196.8606,1,5.337137,1
340.6227,4.678835,460.8918,0.6000061,5.359431,0.6000061
268.4147,0.4433355,286.4745,0.1298523,0.4435664,0.1217651
429.4356,5.990874,227.5211,1,6.052892,1
188.7946,0.7180196,266.4207,0.1566315,0.7183934,0.1523438
190.779,3.970232,261.9998,0.6000061,4.547753,0.6000061
358.9386,4.311218,439.0466,0.4899902,4.81842,0.4899902
443.6646,4.233101,484.2761,1,4.276922,1
268.3021,3.952091,387.9705,1,3.993003,1
363.0466,2.469793,479.316,0.4899902,2.760356,0.4899902
462.564,3.717312,240.6744,0.4899902,4.154643,0.4900055
337.9887,3.224992,376.1574,0.4899902,3.604403,0.4899902
209.7092,4.254786,319.1671,0.4900055,4.755348,0.4899902
402.7173,6.24563,185.9861,1,6.310285,1
449.741,0.6286769,195.3056,0.1308594,0.6290042,0.1380768
352.9827,0.4118956,448.685,0.1574402,0.4121101,0.1533508
194.231,3.635053,240.8827,0.6000061,4.163818,0.6000061
205.1454,0.5613757,453.4211,0.1522827,0.561668,0.1565857
423.8044,3.144216,463.1816,0.6000061,3.601583,0.6000061
199.3555,0.6476818,248.6517,0.1466675,0.6480192,0.1519165
350.4161,4.456863,348.6356,1,4.503,1
218.3706,5.021402,440.6188,1,5.073384,1
198.2342,3.959786,458.2321,0.6000061,4.535789,0.6000061
220.2971,3.473481,198.1163,0.4900055,3.882126,0.4900055
285.6308,4.847899,477.638,0.6000061,5.553088,0.6000061
375.0268,3.858244,200.2752,0.4899902,4.312155,0.4900055
323.6313,0.6389819,422.6021,0.121582,0.6393148,0.1296692
211.2259,2.582836,368.0174,0.4900055,2.886699,0.4899902
497.9955,4.965463,336.4753,1,5.016866,1
330.5107,0.4220985,223.4493,0.1628418,0.4223183,0.1641693
305.2267,3.621464,351.0884,0.4899902,4.047519,0.4899902
196.1672,4.812694,483.7809,1,4.862515,1
250.2921,2.700053,171.4746,0.4900055,3.017707,0.4900055
490.5213,4.608657,349.5518,0.6000061,5.279045,0.6000061
219.2728,3.966339,299.7296,1,4.007399,1
239.5718,4.117338,303.0539,0.6000061,4.716258,0.6000061
348.8595,3.506265,426.381,0.4899902,3.918766,0.4899902
224.7093,3.025214,272.2133,0.6000061,3.46527,0.6000061
282.5239,5.12975,431.2041,1,5.182855,1
468.8317,3.603735,356.9916,0.4899902,4.027705,0.4899902
240.6835,3.768907,339.2413,0.6000061,4.317143,0.6000061
211.1929,0.5337945,284.4272,0.1489716,0.5340725,0.1538696
490.0648,5.088147,251.1881,1,5.140819,1
351.7442,3.860781,496.8044,0.6000061,4.422381,0.6000061
190.9596,0.6449739,359.828,0.1599121,0.6453098,0.1564941
340.8554,4.668223,250.1679,0.6000061,5.347277,0.6000061
197.6779,0.6090513,492.7487,0.1537323,0.6093684,0.1577454
304.46,4.071893,312.965,1,4.114045,1
398.2591,0.7422453,336.8602,0.1629639,0.7426318,0.1642151
349.8047,2.977782,369.2444,0.6000061,3.410938,0.6000061
379.4117,2.404758,451.4581,0.4899902,2.687671,0.4899902
299.8362,3.843831,424.7234,0.4899902,4.296046,0.4899902
265.3279,0.57392,448.5343,0.14505,0.5742189,0.1505432
201.4009,0.4846888,428.7201,0.162674,0.4849412,0.164093
247.8316,4.270517,297.1115,0.4900055,4.77293,0.4899902
461.4116,5.887634,413.5792,1,5.948584,1
363.3783,3.534633,270.2599,0.4899902,3.950472,0.4899902
224.427,3.714118,253.58,0.4900055,4.151074,0.4900055
453.0293,2.794633,334.3611,0.4899902,3.123413,0.4899902
223.2862,2.949295,332.8883,0.6000061,3.378308,0.6000061
499.3311,4.496415,212.0315,1,4.542962,1
434.5482,4.444042,495.0505,1,4.490047,1
271.5929,2.814498,230.9908,0.6000061,3.223903,0.6000061
451.5313,4.372812,428.527,0.4899902,4.88726,0.4899902
445.6861,5.564571,238.234,1,5.622175,1
183.6382,3.897559,406.6397,0.6000061,4.464509,0.6000061
423.9904,4.917226,220.742,1,4.96813,1
469.8963,3.6193,331.3861,1,3.656767,1
256.771,4.435104,183.2472,0.6000061,5.080247,0.6000061
400.7607,3.355367,343.8173,0.6000061,3.843448,0.6000061
243.3091,5.482422,256.6822,1,5.539176,1
371.1224,3.54262,395.7881,0.4899902,3.959399,0.4899902
482.96,2.640707,321.0656,0.6000061,3.024832,0.6000061
350.5211,4.994314,202.1159,1,5.046015,1
439.6363,0.6028498,461.9966,0.1584473,0.6031638,0.1546326
219.4582,0.6916658,248.3329,0.1461029,0.692026,0.1399078
221.1305,2.751383,237.2637,0.6000061,3.151606,0.6000061
305.3995,5.717294,189.1327,1,5.776481,1
214.5593,2.645648,461.9864,0.4900055,2.956901,0.4899902
310.9678,2.703569,367.8636,0.4899902,3.021636,0.4899902
449.7668,2.542461,365.7845,0.4899902,2.841574,0.4899902
219.6214,3.917006,395.8457,0.6000061,4.486784,0.6000061
434.7422,3.047034,348.6404,0.4899902,3.405509,0.4899902
179.6698,0.6414102,210.1356,0.1200562,0.6417443,0.1282806
234.4276,4.622452,475.8084,1,4.670303,1
351.1867,4.4085,203.0046,1,4.454137,1
182.4296,0.6344086,248.5985,0.1600952,0.634739,0.1625214
357.4674,4.892316,401.6305,1,4.942962,1
402.834,5.643251,249.9245,1,5.70167,1
385.9838,3.802702,419.0979,0.6000061,4.355854,0.6000061
182.4202,4.022332,285.5996,0.4900055,4.495547,0.4899902
273.471,0.5174172,469.5753,0.1642151,0.5176866,0.1645203
395.4214,0.6374092,278.7028,0.1450195,0.6377411,0.1386719
292.334,3.78076,447.8109,0.6000061,4.330721,0.6000061
454.1589,0.7184707,499.143,0.1479492,0.7188448,0.1530151
238.1132,5.034492,263.1166,1,5.086609,1
175.2481,3.594987,496.0958,0.6000061,4.117924,0.6000061
361.9198,4.923173,242.6935,1,4.974139,1
231.7328,3.436091,445.3943,0.6000061,3.935915,0.6000061
185.0694,3.902273,268.2214,1,3.94267,1
201.5877,0.4082003,398.3637,0.1594849,0.4084128,0.1621094
372.3484,4.206052,257.5842,0.6000061,4.817876,0.6000061
275.5627,5.974796,362.973,1,6.036648,1
256.2254,5.944605,480.1707,1,6.006144,1
217.2764,0.4547223,329.2827,0.1228027,0.4549591,0.1307983
482.0504,6.105951,198.7144,1,6.16916,1
495.7427,3.498934,232.1143,0.6000061,4.007899,0.6000061
186.3512,2.828206,410.8642,0.4900055,3.160936,0.4899902
200.0773,0.5515969,270.5026,0.1515808,0.5518842,0.1462708
254.912,5.053939,199.2081,1,5.106257,1
270.3814,2.683574,259.2334,0.4899902,2.999289,0.4899902
496.5272,0.7220283,479.3103,0.157196,0.7224042,0.1530457
225.8968,3.558212,353.1956,1,3.595047,1
358.0029,4.460683,474.6419,0.6000061,5.109547,0.6000061
468.7827,4.739204,180.1175,0.6000061,5.428582,0.6000061
204.4546,3.474391,362.0365,0.4900055,3.883143,0.4899902
303.0231,4.072857,339.9203,0.4899902,4.552016,0.4899902
315.623,4.806661,412.372,1,4.85642,1
325.534,0.5587344,435.0991,0.1330261,0.5590253,0.1400146
184.5485,3.748551,447.6194,1,3.787356,1
494.6643,0.6621368,286.642,0.14505,0.6624815,0.1505432
401.8391,5.112252,448.4352,1,5.165174,1
203.236,4.503851,294.3559,1,4.550476,1
237.1661,2.57303,415.2551,0.4900055,2.87574,0.4899902
479.582,0.6920879,461.3585,0.1302185,0.6924484,0.1221924
211.2516,2.484041,352.6135,0.4900055,2.776282,0.4899902
350.1745,4.243987,168.3404,0.4899902,4.743279,0.4900055
169.0933,4.62707,466.2007,0.6000061,5.300137,0.6000061
255.9948,3.593951,361.4014,0.6000061,4.116737,0.6000061
197.1147,0.498997,279.6458,0.1380005,0.4992569,0.1444397
397.1921,2.677194,203.7224,0.6000061,3.066627,0.6000061
332.7867,6.087111,258.6827,1,6.150126,1
486.9542,4.326405,424.0005,0.4899902,4.835393,0.4899902
250.6582,4.443927,364.9968,0.6000061,5.090353,0.6000061
413.3046,4.175929,280.2262,1,4.219159,1
375.621,0.6034675,198.0051,0.1428528,0.6037818,0.1362305
231.0975,0.5572488,387.7215,0.1644745,0.557539,0.1643372
292.3694,3.065837,399.6218,0.4899902,3.426525,0.4899902
386.2737,0.5161156,489.9503,0.1568909,0.5163844,0.1526489
390.4004,4.052013,297.2381,0.6000061,4.641431,0.6000061
418.5273,2.892641,317.6997,0.4899902,3.232951,0.4899902
367.0417,5.049163,376.5283,1,5.101432,1
399.2074,0.4857551,328.0765,0.1615601,0.486008,0.1634521
492.0813,4.786923,244.1754,1,4.836478,1
498.5024,2.552444,358.0843,0.4899902,2.852732,0.4899902
426.3,0.480776,486.4865,0.1228333,0.4810263,0.1308289
299.4921,4.770456,239.4012,0.6000061,5.46438,0.6000061
232.6378,6.025182,176.5163,1,6.087554,1
453.8079,3.981987,218.8925,0.4899902,4.450456,0.4900055
171.4165,3.127207,212.3482,0.6000061,3.582099,0.6000061
191.7119,4.686488,390.4581,0.6000061,5.368198,0.6000061
483.2211,0.706597,334.3141,0.1645203,0.706965,0.1642151
217.6321,4.567348,278.849,0.6000061,5.231727,0.6000061
494.9594,4.599064,243.3452,1,4.646674,1
281.7856,2.561494,245.7563,0.4899902,2.862847,0.4900055
216.5037,3.843423,174.971,0.4900055,4.295591,0.4900055
390.0135,3.060092,283.9663,0.4899902,3.420103,0.4899902
327.0396,0.7083635,338.2901,0.1481018,0.7087324,0.1531372
338.8549,0.5935551,266.7101,0.1296692,0.5938642,0.1369934
257.0513,0.6421465,311.2014,0.1473083,0.6424809,0.1524658
369.8504,3.139672,301.3147,0.6000061,3.596378,0.6000061
328.7668,3.611836,388.8022,1,3.649226,1
235.5779,0.5311893,470.9528,0.1600189,0.5314659,0.1624756
264.4894,4.101884,432.7156,0.6000061,4.698556,0.6000061
194.6693,0.445032,218.3388,0.124649,0.4452637,0.1161041
274.4119,4.399315,457.9522,1,4.444857,1
211.8894,0.5327133,431.5657,0.1643982,0.5329908,0.1644592
179.9331,3.013448,170.8502,0.4900055,3.367972,0.4900055
450.3708,4.52336,388.7174,1,4.570186,1
463.7786,4.389872,180.2392,0.6000061,5.028435,0.6000061
489.6787,0.5293698,404.036,0.1636658,0.5296454,0.1618958
434.6417,0.7230532,260.1984,0.1271057,0.7234297,0.1347046
485.3943,3.419166,460.0532,0.6000061,3.916527,0.6000061
391.2983,4.116929,213.9579,1,4.159548,1
287.7117,4.280687,253.3688,0.4899902,4.784297,0.4900055
203.0362,3.016346,370.4215,0.4900055,3.37121,0.4899902
269.1436,3.890325,490.4142,1,3.930597,1
476.0132,3.657166,232.9974,0.4899902,4.08742,0.4900055
242.8458,6.081134,288.1438,1,6.144086,1
250.8192,3.440525,264.6144,0.6000061,3.940993,0.6000061
267.1043,4.114442,486.4271,0.4899902,4.598495,0.4899902
352.3166,0.7058972,389.6044,0.122345,0.7062648,0.1136169
331.8869,0.7254295,499.0969,0.138855,0.7258073,0.1317444
287.7797,3.909633,174.5885,1,3.950106,1
315.7144,4.217928,414.2986,0.4899902,4.714155,0.4899902
438.2692,3.933938,275.608,1,3.974661,1
334.7715,0.6333787,482.9366,0.1601868,0.6337085,0.1625977
326.1714,0.4061791,465.7874,0.1561279,0.4063906,0.1517029
187.6006,0.7234668,295.0635,0.1598358,0.7238435,0.1623535
317.7621,4.495378,294.4406,1,4.541916,1
315.094,2.855477,434.4523,0.6000061,3.270843,0.6000061
440.4186,2.680678,280.4986,0.4899902,2.996051,0.4899902
212.022,0.4473146,179.7502,0.1222534,0.4475475,0.1135101
340.5251,3.106843,442.3827,0.6000061,3.558773,0.6000061
258.8133,4.255368,272.7842,0.6000061,4.874365,0.6000061
417.1011,2.530537,462.2309,0.4899902,2.828247,0.4899902
484.4212,0.620527,323.5056,0.1405029,0.6208502,0.1335449
284.161,3.148152,420.5465,0.4899902,3.518523,0.4899902
450.0603,0.7180805,433.361,0.1639404,0.7184544,0.1645203
167.9103,3.776186,280.1759,0.4900055,4.220443,0.4899902
235.6884,3.156458,401.0187,0.4900055,3.527806,0.4899902
435.3356,4.776942,206.5179,0.6000061,5.471809,0.6000061
360.6978,2.489738,404.9945,0.4899902,2.782649,0.4899902
277.3865,4.020847,186.6932,1,4.062471,1
399.3331,5.398727,283.4842,1,5.454615,1
344.2119,4.736397,489.5543,0.6000061,5.425365,0.6000061
467.5918,0.458042,471.0474,0.1635437,0.4582805,0.1616821
360.0355,2.581615,256.9946,0.4899902,2.885334,0.4899902
274.2139,4.422251,318.1386,0.6000061,5.065524,0.6000061
377.2579,4.011931,283.64,0.6000061,4.595519,0.6000061
461.5443,0.6108621,409.7052,0.1596985,0.6111803,0.162262
242.0533,0.6480566,452.7075,0.115799,0.6483942,0.1243591
255.7144,2.489502,494.5803,0.4899902,2.782385,0.4899902
276.1236,4.969936,227.7396,1,5.021385,1
287.2213,4.192497,329.2199,0.6000061,4.80235,0.6000061
231.6827,5.58046,320.0897,1,5.638228,1
410.3009,4.841806,459.288,0.6000061,5.546109,0.6000061
420.5255,3.491061,432.9491,0.4899902,3.901773,0.4899902
302.7049,4.372939,436.6987,0.6000061,5.00904,0.6000061
221.9287,5.804067,310.9043,1,5.86415,1
177.1261,4.00818,383.1053,0.4900055,4.47973,0.4899902
284.562,5.589472,311.5989,1,5.647336,1
382.4774,3.060725,452.0807,0.4899902,3.420811,0.4899902
312.497,3.77574,316.536,0.6000061,4.324971,0.6000061
428.7245,4.603818,213.3163,1,4.651477,1
200.8538,0.4358495,236.2944,0.1616516,0.4360765,0.1635284
313.7529,2.672682,291.7973,0.6000061,3.061458,0.6000061
388.7795,0.6362284,384.3614,0.1644592,0.6365597,0.1636047
300.5111,4.604022,432.7976,0.6000061,5.273736,0.6000061
246.9128,5.935622,354.8749,1,5.997067,1
302.9339,3.340408,416.9043,0.4899902,3.733398,0.4899902
285.0472,4.552234,467.3365,1,4.599359,1
173.5021,4.427191,431.6593,1,4.473021,1
437.4138,3.332463,399.5398,0.6000061,3.817212,0.6000061
309.2877,0.6865869,394.4706,0.1635132,0.6869445,0.1616211
395.1468,0.6542585,183.7121,0.1644287,0.6545992,0.1644287
221.8911,3.612508,479.47,0.6000061,4.137993,0.6000061
